Ano de eleição;Cargo;Detalhe tipo de deficiência;Estado civil;Faixa etária;Gênero;Grau de instrução;Sigla partido;Situação de totalização;Tipo de deficiência;UF;Quantidade de candidatos;Data de carga
2022;Deputado Federal;Auditiva;Solteiro(a);35 a 39 anos;Masculino;Superior completo;PSB;Suplente;Auditiva;RJ;1;2024-02-21 19:37:48
2022;Deputado Federal;Auditiva;Solteiro(a);40 a 44 anos;Masculino;Superior completo;PL;Eleito por QP;Auditiva;BA;1;2024-02-21 19:37:48
2022;Deputado Federal;Auditiva;Solteiro(a);55 a 59 anos;Feminino;Superior completo;PODE;Não eleito;Auditiva;SC;1;2024-02-21 19:37:48
2022;Deputado Federal;Auditiva;Viúvo(a);70 a 74 anos;Masculino;Superior completo;PODE;Não eleito;Auditiva;DF;1;2024-02-21 19:37:48
2022;Deputado Federal;Autismo;Divorciado(a);50 a 54 anos;Feminino;Superior completo;REPUBLICANOS;Suplente;Autismo;MG;1;2024-02-21 19:37:48
2022;Deputado Federal;Autismo;Solteiro(a);35 a 39 anos;Feminino;Ensino Médio completo;PSOL;Não eleito;Autismo;CE;1;2024-02-21 19:37:48
2022;Deputado Federal;Autismo;Solteiro(a);40 a 44 anos;Feminino;Superior completo;PT;Suplente;Autismo;GO;1;2024-02-21 19:37:48
2022;Deputado Federal;Autismo;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;PSC;Não eleito;Autismo;RJ;1;2024-02-21 19:37:48
2022;Deputado Federal;Autismo;Solteiro(a);40 a 44 anos;Masculino;Superior completo;PDT;Não eleito;Autismo;PR;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Monoplegia;Casado(a);45 a 49 anos;Feminino;Superior completo;PSD;Suplente;Física;RJ;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Monoplegia;Casado(a);50 a 54 anos;Feminino;Ensino Médio completo;PODE;Suplente;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Monoplegia;Solteiro(a);21 a 24 anos;Masculino;Ensino Fundamental incompleto;MDB;Suplente;Física;PA;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Monoplegia;Solteiro(a);40 a 44 anos;Feminino;Superior incompleto;PT;Suplente;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Monoplegia;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio incompleto;PSB;Suplente;Física;PB;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Monoplegia;Solteiro(a);55 a 59 anos;Masculino;Superior completo;PP;Suplente;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);35 a 39 anos;Masculino;Superior completo;NOVO;Não eleito;Física;GO;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);35 a 39 anos;Masculino;Superior completo;SOLIDARIEDADE;Não eleito;Física;GO;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);40 a 44 anos;Masculino;Superior completo;PP;Suplente;Física;PR;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);45 a 49 anos;Feminino;Ensino Médio completo;PODE;Suplente;Física;MG;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);45 a 49 anos;Feminino;Ensino Médio completo;PP;Suplente;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);45 a 49 anos;Feminino;Superior completo;UNIÃO;Suplente;Física;PR;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);45 a 49 anos;Masculino;Ensino Médio incompleto;PODE;Suplente;Física;BA;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);50 a 54 anos;Feminino;Superior completo;AVANTE;Não eleito;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental completo;PODE;Suplente;Física;MG;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;PROS;Não eleito;Física;DF;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;PL;Suplente;Física;BA;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;PSB;Não eleito;Física;AL;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);50 a 54 anos;Masculino;Superior completo;PATRIOTA;#NULO#;Física;PE;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);50 a 54 anos;Masculino;Superior completo;PTB;Não eleito;Física;ES;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);50 a 54 anos;Masculino;Superior completo;REPUBLICANOS;Não eleito;Física;SC;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);55 a 59 anos;Feminino;Superior completo;PATRIOTA;Não eleito;Física;PR;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;PSDB;Suplente;Física;MG;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);55 a 59 anos;Masculino;Superior completo;AVANTE;Não eleito;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);55 a 59 anos;Masculino;Superior completo;PSB;Suplente;Física;RJ;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);55 a 59 anos;Masculino;Superior completo;PSDB;Não eleito;Física;AL;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);55 a 59 anos;Masculino;Superior completo;PT;Suplente;Física;PB;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);55 a 59 anos;Masculino;Superior completo;PTB;Não eleito;Física;CE;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);55 a 59 anos;Masculino;Superior incompleto;PMB;Não eleito;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);60 a 64 anos;Feminino;Ensino Médio completo;PMN;Não eleito;Física;CE;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);60 a 64 anos;Masculino;Superior completo;PATRIOTA;Não eleito;Física;RS;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);70 a 74 anos;Feminino;Superior completo;PT;Suplente;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Casado(a);70 a 74 anos;Masculino;Ensino Médio completo;PP;Não eleito;Física;BA;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Divorciado(a);45 a 49 anos;Feminino;Ensino Médio completo;UNIÃO;Suplente;Física;RS;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Divorciado(a);45 a 49 anos;Feminino;Superior completo;PL;Suplente;Física;GO;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Divorciado(a);45 a 49 anos;Masculino;Superior incompleto;PSOL;Não eleito;Física;CE;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Divorciado(a);60 a 64 anos;Feminino;Superior completo;CIDADANIA;Suplente;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Divorciado(a);60 a 64 anos;Feminino;Superior completo;PODE;Suplente;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Divorciado(a);60 a 64 anos;Masculino;Superior completo;SOLIDARIEDADE;Suplente;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Divorciado(a);65 a 69 anos;Masculino;Ensino Médio completo;REDE;Não eleito;Física;BA;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Divorciado(a);70 a 74 anos;Masculino;Superior completo;MDB;Não eleito;Física;AC;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Separado(a) judicialmente;50 a 54 anos;Masculino;Superior completo;PSOL;Suplente;Física;RJ;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Separado(a) judicialmente;65 a 69 anos;Masculino;Ensino Médio completo;PMN;#NULO#;Física;SE;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);25 a 29 anos;Masculino;Superior incompleto;MDB;Suplente;Física;RS;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);30 a 34 anos;Masculino;Ensino Médio completo;PV;Não eleito;Física;RR;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);35 a 39 anos;Feminino;Ensino Médio completo;PTB;Não eleito;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);35 a 39 anos;Masculino;Superior completo;PDT;Não eleito;Física;SC;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);40 a 44 anos;Masculino;Ensino Fundamental incompleto;PL;Suplente;Física;MA;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;PRTB;Não eleito;Física;BA;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);45 a 49 anos;Feminino;Ensino Médio completo;PSOL;Não eleito;Física;TO;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);45 a 49 anos;Feminino;Superior completo;PSC;Não eleito;Física;DF;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);45 a 49 anos;Feminino;Superior completo;UNIÃO;Não eleito;Física;ES;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);45 a 49 anos;Masculino;Ensino Fundamental completo;DC;Não eleito;Física;RS;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;DC;Não eleito;Física;RN;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);45 a 49 anos;Masculino;Superior completo;PODE;Suplente;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);45 a 49 anos;Masculino;Superior incompleto;PDT;Não eleito;Física;RR;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);50 a 54 anos;Feminino;Superior completo;MDB;Suplente;Física;BA;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);50 a 54 anos;Feminino;Superior completo;PSOL;Não eleito;Física;PA;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;PDT;Não eleito;Física;RO;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);55 a 59 anos;Feminino;Superior completo;PROS;Não eleito;Física;ES;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);55 a 59 anos;Masculino;Ensino Médio completo;PROS;Não eleito;Física;MA;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);55 a 59 anos;Masculino;Superior completo;UNIÃO;Suplente;Física;BA;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);60 a 64 anos;Feminino;Ensino Médio completo;AGIR;Não eleito;Física;AC;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);60 a 64 anos;Feminino;Superior completo;PSOL;Não eleito;Física;PA;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);60 a 64 anos;Masculino;Ensino Médio completo;PT;Suplente;Física;BA;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);65 a 69 anos;Masculino;Ensino Médio completo;AGIR;Não eleito;Física;BA;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);65 a 69 anos;Masculino;Superior completo;PP;Suplente;Física;PB;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Solteiro(a);65 a 69 anos;Masculino;Superior completo;PTB;Não eleito;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Viúvo(a);45 a 49 anos;Feminino;Superior completo;PODE;Não eleito;Física;PI;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Outros;Viúvo(a);70 a 74 anos;Masculino;Superior completo;PODE;Não eleito;Física;DF;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Paraplegia;Casado(a);30 a 34 anos;Masculino;Ensino Fundamental completo;SOLIDARIEDADE;Não eleito;Física;RS;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Paraplegia;Casado(a);35 a 39 anos;Feminino;Superior incompleto;PSC;Não eleito;Física;CE;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Paraplegia;Casado(a);45 a 49 anos;Masculino;Superior completo;PATRIOTA;Não eleito;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Paraplegia;Casado(a);50 a 54 anos;Feminino;Ensino Médio completo;PT;Suplente;Física;BA;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Paraplegia;Casado(a);55 a 59 anos;Masculino;Ensino Fundamental completo;PSOL;Suplente;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Paraplegia;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;PL;Não eleito;Física;MG;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Paraplegia;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;UNIÃO;Suplente;Física;MA;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Paraplegia;Divorciado(a);50 a 54 anos;Masculino;Ensino Médio completo;PSDB;Suplente;Física;MG;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Paraplegia;Divorciado(a);65 a 69 anos;Masculino;Superior completo;PODE;Suplente;Física;MG;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Paraplegia;Divorciado(a);75 a 79 anos;Feminino;Ensino Médio completo;PDT;Não eleito;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Paraplegia;Solteiro(a);30 a 34 anos;Masculino;Ensino Médio completo;PSC;#NULO#;Física;AC;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Paraplegia;Solteiro(a);40 a 44 anos;Feminino;Ensino Médio completo;MDB;Suplente;Física;PE;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Paraplegia;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;PMN;Não eleito;Física;PE;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Paraplegia;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;REDE;Suplente;Física;MG;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Paraplegia;Solteiro(a);40 a 44 anos;Masculino;Superior completo;PSB;Não eleito;Física;DF;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Paraplegia;Solteiro(a);55 a 59 anos;Masculino;Ensino Médio completo;PTB;Não eleito;Física;PR;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Paraplegia;Solteiro(a);60 a 64 anos;Masculino;Ensino Médio completo;PSC;Não eleito;Física;AP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Paraplegia;Solteiro(a);65 a 69 anos;Feminino;Superior completo;PROS;Não eleito;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Tetraplegia;Casado(a);45 a 49 anos;Masculino;Superior completo;NOVO;Não eleito;Física;MG;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Tetraplegia;Solteiro(a);30 a 34 anos;Feminino;Ensino Médio completo;PTB;#NULO#;Física;BA;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Tetraplegia;Solteiro(a);35 a 39 anos;Feminino;Superior completo;PT;Suplente;Física;RJ;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Tetraplegia;Solteiro(a);40 a 44 anos;Feminino;Superior completo;PSB;Suplente;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Tetraplegia;Solteiro(a);45 a 49 anos;Masculino;Superior completo;PSB;Suplente;Física;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Física - Tetraplegia;Solteiro(a);60 a 64 anos;Feminino;Ensino Fundamental completo;PT;#NULO#;Física;PR;1;2024-02-21 19:37:48
2022;Deputado Federal;Outros;Casado(a);40 a 44 anos;Feminino;Superior completo;PT;Suplente;Outros;RS;1;2024-02-21 19:37:48
2022;Deputado Federal;Outros;Casado(a);40 a 44 anos;Masculino;Superior completo;PSOL;Suplente;Outros;RJ;1;2024-02-21 19:37:48
2022;Deputado Federal;Outros;Casado(a);45 a 49 anos;Masculino;Superior incompleto;SOLIDARIEDADE;Suplente;Outros;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Outros;Casado(a);55 a 59 anos;Feminino;Superior completo;PATRIOTA;Não eleito;Outros;PR;1;2024-02-21 19:37:48
2022;Deputado Federal;Outros;Casado(a);55 a 59 anos;Masculino;Superior completo;PSD;Não eleito;Outros;AM;1;2024-02-21 19:37:48
2022;Deputado Federal;Outros;Casado(a);60 a 64 anos;Feminino;Superior completo;DC;Não eleito;Outros;PR;1;2024-02-21 19:37:48
2022;Deputado Federal;Outros;Casado(a);70 a 74 anos;Masculino;Superior completo;PSDB;Não eleito;Outros;RJ;1;2024-02-21 19:37:48
2022;Deputado Federal;Outros;Solteiro(a);25 a 29 anos;Masculino;Superior incompleto;PSC;Suplente;Outros;PB;1;2024-02-21 19:37:48
2022;Deputado Federal;Outros;Solteiro(a);35 a 39 anos;Feminino;Superior completo;PSB;Não eleito;Outros;AL;1;2024-02-21 19:37:48
2022;Deputado Federal;Outros;Solteiro(a);35 a 39 anos;Masculino;Superior incompleto;PSOL;Não eleito;Outros;CE;1;2024-02-21 19:37:48
2022;Deputado Federal;Outros;Solteiro(a);55 a 59 anos;Feminino;Superior completo;PSOL;Suplente;Outros;RJ;1;2024-02-21 19:37:48
2022;Deputado Federal;Outros;Solteiro(a);60 a 64 anos;Feminino;Superior completo;PDT;Não eleito;Outros;AL;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);30 a 34 anos;Feminino;Superior completo;CIDADANIA;Não eleito;Visual;DF;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);35 a 39 anos;Feminino;Superior completo;PL;Eleito por média;Visual;MT;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);35 a 39 anos;Masculino;Superior completo;PODE;Não eleito;Visual;MT;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);40 a 44 anos;Feminino;Superior completo;REDE;Não eleito;Visual;CE;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;AGIR;Não eleito;Visual;GO;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);40 a 44 anos;Masculino;Superior completo;PSC;Não eleito;Visual;SC;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;PSC;Não eleito;Visual;AM;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);50 a 54 anos;Feminino;Ensino Médio completo;PL;Suplente;Visual;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);50 a 54 anos;Feminino;Superior completo;PSDB;Suplente;Visual;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);50 a 54 anos;Masculino;Superior completo;PT;Suplente;Visual;SC;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);50 a 54 anos;Masculino;Superior incompleto;PTB;Não eleito;Visual;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);55 a 59 anos;Masculino;Superior completo;PT;Suplente;Visual;PI;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);55 a 59 anos;Masculino;Superior completo;PTB;Não eleito;Visual;RS;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);55 a 59 anos;Masculino;Superior completo;SOLIDARIEDADE;Suplente;Visual;PE;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;UNIÃO;Suplente;Visual;MG;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);60 a 64 anos;Masculino;Superior completo;PT;Suplente;Visual;MG;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);65 a 69 anos;Masculino;Superior completo;CIDADANIA;Não eleito;Visual;DF;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);65 a 69 anos;Masculino;Superior completo;UNIÃO;Suplente;Visual;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Casado(a);90 a 94 anos;Masculino;Lê e escreve;PSC;Suplente;Visual;MG;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Divorciado(a);50 a 54 anos;Masculino;Superior completo;PDT;Não eleito;Visual;PR;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Divorciado(a);55 a 59 anos;Masculino;Superior completo;PSC;Não eleito;Visual;PR;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Divorciado(a);60 a 64 anos;Feminino;Superior completo;PL;Suplente;Visual;MG;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Solteiro(a);30 a 34 anos;Masculino;Superior completo;UNIÃO;Não eleito;Visual;ES;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Solteiro(a);35 a 39 anos;Feminino;Ensino Médio completo;REDE;Não eleito;Visual;BA;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Solteiro(a);40 a 44 anos;Feminino;Ensino Médio completo;PMN;Não eleito;Visual;RJ;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Solteiro(a);45 a 49 anos;Feminino;Ensino Médio completo;PODE;Suplente;Visual;RJ;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Solteiro(a);45 a 49 anos;Feminino;Ensino Médio completo;REPUBLICANOS;Suplente;Visual;MG;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Solteiro(a);45 a 49 anos;Feminino;Superior completo;PT;Suplente;Visual;BA;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Solteiro(a);45 a 49 anos;Masculino;Ensino Fundamental incompleto;PROS;Não eleito;Visual;CE;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Solteiro(a);45 a 49 anos;Masculino;Superior incompleto;PSB;Não eleito;Visual;AP;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Solteiro(a);50 a 54 anos;Feminino;Ensino Fundamental completo;PSC;Suplente;Visual;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Solteiro(a);50 a 54 anos;Feminino;Superior completo;PODE;Suplente;Visual;MG;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Solteiro(a);50 a 54 anos;Masculino;Superior completo;PSC;Suplente;Visual;MG;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Solteiro(a);65 a 69 anos;Feminino;Superior completo;PODE;Suplente;Visual;SP;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Solteiro(a);65 a 69 anos;Masculino;Superior completo;PSB;Não eleito;Visual;RJ;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Solteiro(a);70 a 74 anos;Masculino;Superior completo;PATRIOTA;Não eleito;Visual;RN;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Viúvo(a);50 a 54 anos;Feminino;Superior completo;PSC;Não eleito;Visual;PA;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Viúvo(a);55 a 59 anos;Feminino;Ensino Médio completo;PP;Suplente;Visual;RS;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Viúvo(a);60 a 64 anos;Feminino;Superior incompleto;PROS;Suplente;Visual;PR;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Viúvo(a);65 a 69 anos;Masculino;Ensino Médio completo;PL;Suplente;Visual;MG;1;2024-02-21 19:37:48
2022;Deputado Federal;Visual;Viúvo(a);70 a 74 anos;Masculino;Superior completo;PODE;Não eleito;Visual;DF;1;2024-02-21 19:37:48
2022;Governador;Auditiva;Divorciado(a);60 a 64 anos;Masculino;Superior completo;PT;Não eleito;Auditiva;AC;1;2024-02-21 19:37:48
2022;Governador;Física - Outros;Casado(a);35 a 39 anos;Masculino;Superior completo;NOVO;Não eleito;Física;RJ;1;2024-02-21 19:37:48
2022;Governador;Física - Outros;Casado(a);60 a 64 anos;Masculino;Superior completo;PT;2º turno;Física;SC;1;2024-02-21 19:37:48
2022;Governador;Outros;Casado(a);60 a 64 anos;Masculino;Superior completo;PRTB;Não eleito;Outros;RN;1;2024-02-21 19:37:48
2022;Senador;Auditiva;Casado(a);55 a 59 anos;Masculino;Superior completo;PL;Eleito;Auditiva;SP;1;2024-02-21 19:37:48
2022;Senador;Física - Outros;Divorciado(a);45 a 49 anos;Masculino;Superior incompleto;PSOL;#NULO#;Física;CE;1;2024-02-21 19:37:48
2022;Vice-governador;Outros;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;PRTB;Não eleito;Outros;RN;1;2024-02-21 19:37:48
2022;Vice-governador;Visual;Solteiro(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;PSOL;Não eleito;Visual;RN;1;2024-02-21 19:37:48
2022;Vice-presidente;Física - Tetraplegia;Solteiro(a);55 a 59 anos;Feminino;Superior completo;PSDB;Não eleito;Física;BR;1;2024-02-21 19:37:48
